model,policy,dataset,conflict_name,primary_constraint_met,secondary_constraint_met,none_constraint_met,conflict_recognized
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions,language_conflict: en_fr,0.75,0.08,0.17,0.73
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions,num_sentence_conflict: 10_5,0.18,0.13,0.69,0.1
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions,word_length_conflict: 300_50,0.05,0.6,0.35,0.05
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_reversed,case_conflict,0.64,0.15,0.21,0.83
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.74,0.17,0.09,0.44
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.62,0.1,0.28,0.92
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_reversed,language_conflict: en_fr,0.54,0.42,0.04,0.66
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.16,0.58,0.26,0.26
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_reversed,word_length_conflict: 300_50,0.32,0.12,0.56,0.55
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context,case_conflict,0.71,0.11,0.18,0.82
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.0,0.89,0.11,0.0
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.09,0.43,0.48,0.0
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context,language_conflict: en_fr,0.86,0.02,0.12,0.47
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.28,0.2,0.52,0.0
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.14,0.16,0.7,0.02
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context_reversed,case_conflict,0.45,0.25,0.3,0.86
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.46,0.42,0.12,0.32
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.06,0.62,0.32,0.2
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.46,0.45,0.09,0.27
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.0,0.82,0.18,0.02
gpt-4o-2024-11-20,unmarked_system_detailed,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.01,0.71,0.28,0.03
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions,case_conflict,0.6,0.2,0.2,0.31
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.05,0.92,0.03,0.1
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.51,0.15,0.34,0.55
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions,language_conflict: en_fr,0.95,0.02,0.03,0.3
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions,num_sentence_conflict: 10_5,0.23,0.07,0.7,0.05
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions,word_length_conflict: 300_50,0.04,0.61,0.35,0.11
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_reversed,case_conflict,0.64,0.18,0.18,0.61
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.73,0.17,0.1,0.28
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.67,0.09,0.24,0.67
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_reversed,language_conflict: en_fr,0.62,0.37,0.01,0.39
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.1,0.57,0.33,0.22
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_reversed,word_length_conflict: 300_50,0.49,0.01,0.5,0.33
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context,case_conflict,0.79,0.08,0.13,0.88
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.0,0.86,0.14,0.0
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.17,0.45,0.38,0.01
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context,language_conflict: en_fr,0.97,0.01,0.02,0.4
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.29,0.18,0.53,0.0
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.12,0.21,0.67,0.05
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context_reversed,case_conflict,0.79,0.07,0.14,0.91
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.55,0.37,0.08,0.45
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.15,0.66,0.19,0.22
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.51,0.47,0.02,0.3
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.01,0.8,0.19,0.06
gpt-4o-2024-11-20,unmarked_user_basic,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.02,0.66,0.32,0.1
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions,case_conflict,0.12,0.74,0.14,0.28
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.03,0.92,0.05,0.11
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.5,0.22,0.28,0.79
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions,language_conflict: en_fr,0.76,0.14,0.1,0.87
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions,num_sentence_conflict: 10_5,0.19,0.11,0.7,0.12
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions,word_length_conflict: 300_50,0.04,0.53,0.43,0.12
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_reversed,case_conflict,0.34,0.42,0.24,0.63
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.65,0.24,0.11,0.52
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.51,0.13,0.36,0.89
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_reversed,language_conflict: en_fr,0.38,0.57,0.05,0.59
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.07,0.59,0.34,0.49
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_reversed,word_length_conflict: 300_50,0.28,0.17,0.55,0.52
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context,case_conflict,0.61,0.14,0.25,0.71
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.0,0.88,0.12,0.02
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.13,0.43,0.44,0.01
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context,language_conflict: en_fr,0.89,0.02,0.09,0.48
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.3,0.17,0.53,0.05
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.15,0.24,0.61,0.02
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context_reversed,case_conflict,0.35,0.32,0.33,0.83
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.36,0.51,0.13,0.29
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.04,0.73,0.23,0.18
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.42,0.55,0.03,0.23
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.0,0.85,0.15,0.04
gpt-4o-2024-11-20,unmarked_user_detailed,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.01,0.73,0.26,0.06
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions,case_conflict,0.05,0.85,0.1,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.02,0.73,0.25,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.36,0.2,0.44,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions,language_conflict: en_fr,0.99,0.0,0.01,0.02
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions,num_sentence_conflict: 10_5,0.2,0.07,0.73,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions,word_length_conflict: 300_50,0.09,0.03,0.88,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_reversed,case_conflict,0.89,0.0,0.11,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.27,0.39,0.34,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.85,0.03,0.12,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_reversed,language_conflict: en_fr,0.98,0.0,0.02,0.02
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.06,0.57,0.37,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_reversed,word_length_conflict: 300_50,0.03,0.8,0.17,0.04
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context,case_conflict,0.71,0.07,0.22,0.09
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.04,0.72,0.24,0.01
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.46,0.21,0.33,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context,language_conflict: en_fr,1.0,0.0,0.0,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.44,0.04,0.52,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.48,0.05,0.47,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context_reversed,case_conflict,0.79,0.05,0.16,0.05
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.85,0.02,0.13,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.57,0.11,0.32,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,1.0,0.0,0.0,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.0,0.63,0.37,0.0
gpt-4o-mini-2024-07-18,baseline_all_user,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.02,0.83,0.15,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions,case_conflict,0.32,0.57,0.11,0.02
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.02,0.83,0.15,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.01,0.83,0.16,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions,language_conflict: en_fr,0.99,0.01,0.0,0.04
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions,num_sentence_conflict: 10_5,0.07,0.15,0.78,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions,word_length_conflict: 300_50,0.0,0.71,0.29,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_reversed,case_conflict,0.86,0.0,0.14,0.09
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.94,0.01,0.05,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.9,0.0,0.1,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_reversed,language_conflict: en_fr,0.95,0.0,0.05,0.09
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.05,0.73,0.22,0.01
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_reversed,word_length_conflict: 300_50,0.01,0.67,0.32,0.01
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context,case_conflict,0.61,0.18,0.21,0.23
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.01,0.9,0.09,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.07,0.67,0.26,0.01
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context,language_conflict: en_fr,0.98,0.0,0.02,0.03
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.08,0.33,0.59,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.02,0.42,0.56,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context_reversed,case_conflict,0.82,0.02,0.16,0.18
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.91,0.01,0.08,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.61,0.03,0.36,0.02
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.85,0.15,0.0,0.04
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.03,0.63,0.34,0.0
gpt-4o-mini-2024-07-18,basic_separation,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.02,0.71,0.27,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions,case_conflict,0.83,0.0,0.17,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.95,0.0,0.05,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.75,0.02,0.23,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions,language_conflict: en_fr,1.0,0.0,0.0,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions,num_sentence_conflict: 10_5,0.92,0.0,0.08,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions,word_length_conflict: 300_50,0.95,0.0,0.05,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_reversed,case_conflict,0.96,0.0,0.04,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.94,0.0,0.06,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.94,0.0,0.06,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_reversed,language_conflict: en_fr,1.0,0.0,0.0,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.25,0.05,0.7,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_reversed,word_length_conflict: 300_50,0.76,0.0,0.24,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context,case_conflict,0.81,0.0,0.19,0.02
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.92,0.0,0.08,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.91,0.01,0.08,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context,language_conflict: en_fr,1.0,0.0,0.0,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.98,0.0,0.02,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context,word_length_conflict: 300_50,1.0,0.0,0.0,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context_reversed,case_conflict,0.95,0.0,0.05,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.9,0.0,0.1,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.84,0.0,0.16,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,1.0,0.0,0.0,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.37,0.09,0.54,0.0
gpt-4o-mini-2024-07-18,constraint_following_baseline,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.53,0.01,0.46,0.0
gpt-4o-mini-2024-07-18,emphasized_separation,conflicting_instructions,case_conflict,0.76,0.08,0.16,0.06
gpt-4o-mini-2024-07-18,emphasized_separation,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.16,0.58,0.26,0.0
gpt-4o-mini-2024-07-18,emphasized_separation,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.04,0.81,0.15,0.0
gpt-4o-mini-2024-07-18,emphasized_separation,conflicting_instructions,language_conflict: en_fr,1.0,0.0,0.0,0.0
gpt-4o-mini-2024-07-18,emphasized_separation,conflicting_instructions,num_sentence_conflict: 10_5,0.09,0.17,0.74,0.0
gpt-4o-mini-2024-07-18,emphasized_separation,conflicting_instructions,word_length_conflict: 300_50,0.0,0.69,0.31,0.0
gpt-4o-mini-2024-07-18,emphasized_separation,conflicting_instructions_reversed,case_conflict,0.95,0.0,0.05,0.08
